A,B,C,D,E,F,G,H,I,J
252,410,8,8,10,1,1,0,18,1
252,450,1,1,11,1,1,5,17,1
252,469,46,46,8,0,1,1,388,1
252,459,1,1,5,1,1,0,226,1
252,468,10,10,5,1,1,5,1236,1
252,473,32,32,1,0,1,0,46,1
252,475,9,9,36,2,1,1,1257,1
252,465,12,12,1,0,1,0,740,1
252,456,8,8,1,1,1,12,2331,1
252,457,59,59,11,1,1,19,28,1
252,421,41,41,2,0,1,5,26,1
252,459,35,35,1,1,1,12,59,1
252,459,46,46,8,2,1,5,2332,1
252,461,65,65,6,1,1,0,59,1
252,453,49,49,2,1,1,18,2333,1
252,457,1,1,1,0,1,1,1,1
252,434,31,31,14,1,1,12,6,1
252,339,23,23,5,0,1,1,6,1
252,472,89,89,2,1,1,7,17,1
252,465,150,150,1,0,1,1,1,1
252,473,23,23,1,0,1,1,293,1
252,464,1,1,11,1,1,0,37,1
252,465,78,78,5,0,1,6,229,1
252,218,12,12,11,2,1,1,231,1
252,459,12,12,1,0,1,0,91,1
252,443,32,32,9,0,1,0,1,1
252,444,101,101,1,1,1,8,254,1
252,400,60,60,0,0,0,8,33,1
252,461,21,21,29,1,1,14,820,1
252,290,22,22,1,1,1,0,2334,1
252,451,4,4,7,1,1,5,121,1
252,447,64,64,5,1,1,18,2335,1
252,472,75,75,9,0,1,0,419,1
252,459,10,10,1,1,1,16,91,1
252,417,24,24,2,0,1,5,624,1
252,431,46,46,8,0,1,1,1,1
252,476,32,32,1,1,1,1,46,1
252,461,36,36,11,1,1,21,121,1
252,449,54,54,2,2,1,1,281,1
252,435,80,80,5,1,1,5,595,1
252,290,31,31,17,1,1,2,2336,1
252,476,41,41,2,1,1,7,83,1
252,459,26,26,6,0,1,1,59,1
252,439,20,20,13,1,1,1,2337,1
252,460,46,46,1,2,1,0,156,1
252,466,19,19,9,0,1,21,213,1
252,462,12,12,0,0,1,1,33,1
252,298,1,1,14,1,1,0,1016,1
252,421,68,68,6,1,1,0,6,1
252,475,31,31,11,1,1,8,607,1
252,475,51,51,11,2,1,8,33,1
252,458,73,73,1,1,0,12,2338,1
252,450,12,12,0,0,1,0,2339,1
252,326,51,51,1,0,1,5,6,1
252,342,44,44,6,0,0,6,1554,1
253,469,19,19,8,1,1,12,2340,0
253,408,31,31,1,2,1,0,862,0
253,402,54,54,1,0,1,15,182,0
253,464,12,12,7,1,1,8,52,0
253,375,18,18,1,0,0,1,1,0
253,475,19,19,5,1,1,5,50,0
253,396,7,7,6,0,0,6,1364,0
253,439,15,15,1,0,1,6,1095,0
253,472,107,107,7,0,0,0,258,0
253,417,41,41,7,1,1,0,29,0
253,440,12,12,1,0,0,5,621,0
253,430,10,10,1,0,0,6,1518,0
253,432,12,12,2,0,1,1,2225,0
253,457,20,20,1,0,0,8,2341,0
253,458,12,12,1,1,1,8,1591,0
253,421,2,2,8,1,0,0,2342,0
253,290,18,18,1,1,1,0,2343,0
253,465,49,49,0,0,1,0,2344,0
253,362,10,10,9,2,1,1,2345,0
253,301,0,0,1,0,1,15,7,2
253,462,3,3,2,2,1,1,11,2
253,472,34,34,1,1,0,6,11,3
253,475,10,10,1,1,0,0,7,3
253,451,44,44,11,1,1,0,11,3
253,472,119,119,14,2,1,15,11,3
253,447,143,143,15,0,1,15,11,3
253,430,35,35,6,1,1,0,7,3
253,424,57,57,9,1,1,7,11,3
253,410,47,47,2,0,1,9,11,3
253,334,49,49,0,1,0,12,11,3
253,462,74,74,1,1,1,1,11,3
253,457,8,8,8,2,1,0,11,3
253,453,9,9,9,0,1,15,11,3
253,451,12,12,1,0,1,1,7,2
253,238,12,12,10,1,1,14,7,2
253,14,12,12,1,0,1,1,7,2
253,313,8,8,5,0,1,6,7,2
253,432,0,0,0,0,1,1,2346,1
253,480,23,23,9,2,1,5,431,1
253,337,50,50,9,0,1,1,1,1
253,449,0,0,1,0,0,12,182,1
253,422,53,53,1,0,1,5,607,1
253,437,44,44,1,1,1,14,300,1
253,466,0,0,0,1,1,12,2347,1
253,475,12,12,9,0,1,0,319,1
253,290,61,61,6,0,1,0,33,1
253,474,12,12,1,0,1,8,156,1
253,468,40,40,9,0,1,1,664,1
253,462,6,6,2,1,1,16,33,1
253,453,22,22,6,1,1,5,63,1
253,434,31,31,2,0,1,1,1,1
253,359,57,57,1,1,1,7,66,1
253,440,81,81,6,0,0,1,35,1
253,296,4,4,17,0,1,1,371,1
253,378,1,1,2,1,1,0,18,1
254,462,58,58,1,1,0,11,339,0
254,450,37,37,0,0,1,15,46,0
254,474,53,53,5,1,0,0,1,0
254,450,78,78,6,1,1,5,1,0
254,417,18,18,7,0,0,1,1209,0
254,427,24,24,0,0,1,1,2348,0
254,473,39,39,8,1,1,0,1081,0
254,466,23,23,1,0,1,1,763,0
254,456,46,46,8,1,1,0,2349,0
254,441,0,0,1,1,0,0,7,0
254,465,1,1,14,0,0,6,2350,0
254,430,10,10,11,0,1,12,202,0
254,415,7,7,8,2,1,0,2351,0
254,430,59,59,1,1,1,14,29,0
254,457,48,48,6,1,0,5,46,0
254,426,12,12,1,0,0,5,18,0
254,272,40,40,1,0,0,1,332,0
254,396,14,14,5,0,2,0,1427,0
254,476,64,64,6,0,1,1,52,0
254,456,55,55,7,0,0,7,46,0
254,466,12,12,5,0,1,1,639,0
254,452,31,31,9,0,1,0,2352,0
254,218,59,59,25,0,1,5,2353,0
254,372,49,49,0,1,1,0,2354,0
254,467,4,4,5,0,1,1,33,0
254,436,7,7,5,1,1,11,40,0
254,458,7,7,2,0,1,1,1057,0
254,298,2,2,2,1,1,12,2355,0
254,298,31,31,9,0,0,0,60,0
254,465,66,66,7,1,1,12,2356,0
254,461,10,10,9,1,1,12,2357,0
254,430,3,3,1,2,1,1,130,0
254,449,46,46,8,0,1,1,156,0
254,379,38,38,1,1,1,0,2280,0
254,451,8,8,11,0,1,1,33,0
254,444,64,64,11,0,1,1,2358,0
254,474,12,12,8,1,1,0,155,0
254,406,18,18,6,0,0,1,332,0
254,424,23,23,17,2,1,0,2359,0
254,476,53,53,9,1,1,7,239,0
254,386,3,3,2,0,0,6,2360,0
254,461,193,193,27,1,1,8,156,0
254,475,41,41,11,0,0,0,1,0
254,456,12,12,1,0,1,0,790,0
254,472,8,8,18,0,1,1,1,0
254,421,31,31,1,0,0,2,133,0
254,460,9,9,9,0,0,8,314,0
254,476,3,3,1,0,1,1,46,0
254,425,119,119,2,1,1,14,45,0
254,441,68,68,9,0,1,15,601,0
254,435,12,12,1,1,1,1,885,0
254,413,90,90,11,1,1,5,67,0
254,415,4,4,6,1,1,5,2361,0
254,325,28,28,1,1,1,0,1056,0
254,437,3,3,14,1,1,0,639,0
254,464,75,75,11,1,1,5,63,0
254,479,47,47,1,1,2,14,11,2
254,469,32,32,9,1,1,6,7,2
254,436,8,8,10,0,1,1,11,2
254,476,49,49,1,1,0,9,7,2
254,298,12,12,1,1,0,7,7,2
254,454,68,68,0,1,1,5,7,2
254,454,31,31,2,0,1,0,7,2
254,473,0,0,11,0,1,15,11,3
254,427,46,46,8,0,1,15,11,3
254,466,119,119,14,1,1,15,11,3
254,403,3,3,1,2,1,15,11,3
254,456,9,9,1,0,0,8,11,3
254,428,6,6,1,0,1,15,11,3
254,434,31,31,11,0,1,15,11,3
254,472,138,138,11,1,0,7,756,3
254,298,43,43,2,1,0,16,11,3
254,434,28,28,1,1,0,7,11,3
254,442,12,12,1,0,1,0,11,3
254,456,2,2,2,0,1,15,11,3
254,290,101,101,1,0,1,15,11,3
254,388,3,3,1,0,1,1,11,3
254,218,31,31,22,1,1,5,11,3
254,466,68,68,2,0,1,0,11,3
254,456,20,20,9,0,1,15,11,3
254,458,145,145,5,1,0,11,11,3
254,455,25,25,8,0,1,1,11,3
254,464,9,9,2,1,1,12,11,3
254,361,10,10,1,0,1,15,11,3
254,468,17,17,1,0,0,6,141,3
254,14,23,23,1,0,1,1,11,3
254,441,10,10,34,0,1,0,465,3
254,417,46,46,11,1,1,15,11,3
254,472,31,31,11,0,1,15,11,3
254,224,32,32,9,0,1,6,11,3
254,469,20,20,2,2,1,1,11,3
254,290,44,44,1,1,0,7,11,3
254,327,9,9,7,0,1,15,11,3
254,400,31,31,11,0,1,15,11,3
254,458,1,1,1,3,0,13,11,3
254,442,26,26,1,1,1,0,11,3
254,462,6,6,1,0,1,15,11,3
254,438,47,47,11,2,1,5,11,3
254,391,12,12,8,1,1,15,11,3
254,476,44,44,2,1,1,0,11,3
254,290,101,101,1,1,1,15,11,3
254,455,32,32,1,1,0,7,7,2
254,443,12,12,2,0,1,0,7,2
254,465,12,12,1,0,1,0,7,2
254,469,12,12,1,1,0,16,7,2
254,330,12,12,1,0,1,15,7,2
254,377,12,12,1,0,0,8,7,2
254,442,12,12,1,0,1,6,7,2
254,218,12,12,1,0,1,5,7,2
254,456,0,0,1,2,1,1,1,1
254,469,18,18,7,0,1,1,92,1
254,476,16,16,1,1,0,7,6,1
254,332,90,90,1,0,1,15,607,1
254,469,6,6,1,0,1,1,1,1
254,458,9,9,2,1,1,7,83,1
254,455,1,1,1,0,1,1,46,1
254,290,37,37,13,1,1,7,1632,1
254,455,12,12,2,1,1,11,6,1
254,359,156,156,1,0,2,6,2362,1
254,350,10,10,2,2,1,5,111,1
254,270,23,23,9,1,1,0,2363,1
254,430,89,89,1,1,1,7,52,1
254,469,47,47,18,2,1,0,350,1
254,475,49,49,0,1,1,0,92,1
254,298,55,55,8,0,1,1,1,1
254,465,20,20,13,0,1,1,308,1
254,352,59,59,14,0,1,0,2364,1
254,321,88,88,1,1,1,7,49,1
254,475,62,62,1,1,1,0,182,1
254,402,47,47,8,2,1,0,254,1
254,425,31,31,2,1,1,0,28,1
254,323,8,8,1,0,1,0,695,1
254,374,1,1,10,2,1,7,52,1
254,326,31,31,11,0,1,0,52,1
254,454,31,31,9,0,1,5,1,1
254,390,44,44,11,2,1,1,119,1
254,379,8,8,9,0,1,0,1,1
254,468,4,4,6,2,1,0,29,1
254,455,1,1,1,2,1,1,231,1
254,404,23,23,1,1,1,5,2365,1
254,465,23,23,2,1,1,5,2366,1
254,473,12,12,8,0,1,0,1,1
254,385,7,7,2,0,1,1,1,1
254,437,99,99,5,1,1,7,1290,1
254,472,1,1,1,0,0,6,2367,1
254,441,28,28,9,0,1,0,66,1
254,436,10,10,11,2,1,5,151,1
254,456,0,0,0,1,1,12,2368,1
254,263,10,10,1,0,1,1,1,1
254,436,142,142,9,0,1,1,6,1
254,412,67,67,11,0,1,0,695,1
254,295,90,90,14,0,1,0,420,1
254,434,20,20,13,1,1,5,820,1
254,352,47,47,17,1,1,0,18,1
254,370,81,81,2,0,1,1,1,1
254,460,48,48,20,0,1,1,18,1
254,456,6,6,0,1,1,12,2281,1
254,479,28,28,6,1,1,0,639,1
254,453,150,150,1,1,1,5,59,1
254,421,31,31,9,1,1,0,2369,1
255,447,34,34,6,0,1,0,254,0
255,467,3,3,2,1,1,0,2370,0
255,468,39,39,1,0,1,0,464,0
255,332,1,1,1,1,1,5,17,0
255,472,9,9,9,0,1,1,1154,0
255,332,20,20,2,1,1,5,601,0
255,459,18,18,7,1,1,5,2371,0
255,473,1,1,7,1,1,7,52,0
255,454,8,8,1,0,1,5,40,0
255,427,10,10,11,1,1,0,40,0
255,481,24,24,1,1,0,14,2026,0
255,476,12,12,1,0,0,0,28,0
255,466,33,33,1,0,1,1,252,0
255,442,12,12,11,2,1,0,2372,0
255,459,31,31,8,1,0,7,92,0
255,387,41,41,1,1,1,0,132,0
255,468,62,62,6,0,1,0,741,0
255,475,3,3,1,1,1,5,1,0
255,461,2,2,1,0,1,5,40,0
255,406,81,81,9,0,1,1,6,0
255,446,20,20,1,0,1,1,291,0
255,462,101,101,11,1,1,5,202,0
255,461,32,32,9,1,1,7,2373,0
255,440,31,31,1,0,0,1,40,0
255,290,15,15,1,0,1,0,2096,0
255,481,39,39,1,0,0,1,1,0
255,377,90,90,10,0,1,0,1,0
255,466,10,10,11,1,1,5,2374,0
255,476,75,75,1,0,1,0,514,0
255,468,31,31,11,1,1,0,2375,0
255,355,78,78,11,1,1,0,121,0
255,463,31,31,26,0,0,1,17,0
255,472,35,35,1,1,1,5,127,0
255,427,41,41,0,1,1,0,6,0
255,472,143,143,1,1,1,0,17,0
255,482,54,54,1,1,1,5,120,0
255,449,24,24,2,0,1,0,2376,0
255,352,54,54,0,0,1,0,40,0
255,460,9,9,1,0,0,6,2377,0
255,472,171,171,1,0,0,6,11,2
255,426,0,0,1,2,1,15,11,3
255,472,119,119,1,1,1,8,11,3
255,475,3,3,12,0,1,15,11,3
255,474,8,8,14,1,0,0,11,3
255,466,75,75,0,1,1,10,11,3
255,465,91,91,9,2,1,0,11,3
255,446,24,24,2,0,1,15,11,3
255,411,12,12,1,0,1,1,11,3
255,327,46,46,1,1,1,0,11,3
255,332,46,46,8,0,1,15,11,3
255,475,47,47,1,0,0,1,7,3
255,460,8,8,6,1,1,12,11,3
255,473,1,1,11,1,1,5,11,3
255,456,31,31,1,0,1,15,11,3
255,332,34,34,1,0,1,1,11,3
255,479,4,4,6,0,1,15,11,3
255,415,32,32,2,1,1,5,11,3
255,469,12,12,1,1,0,6,159,3
255,468,0,0,0,0,1,15,11,3
255,465,145,145,23,1,1,12,11,3
255,435,12,12,1,0,0,6,11,3
255,475,12,12,1,1,1,11,7,2
255,479,12,12,2,1,1,5,7,2
255,467,32,32,9,1,0,0,7,2
255,426,24,24,2,1,1,7,1389,1
255,455,8,8,7,0,1,0,52,1
255,469,51,51,2,0,1,1,1,1
255,339,91,91,11,1,1,7,820,1
255,474,106,106,1,0,1,1,1,1
255,421,24,24,1,0,1,1,1,1
255,463,31,31,12,1,1,7,2378,1
255,467,8,8,10,0,1,1,46,1
255,456,67,67,8,0,0,0,743,1
255,466,135,135,5,1,1,5,887,1
255,453,47,47,11,1,1,0,40,1
255,445,50,50,9,1,0,0,535,1
255,469,31,31,6,1,1,2,33,1
255,473,51,51,18,1,1,0,2379,1
255,342,1,1,27,0,1,0,37,1
255,332,39,39,8,1,1,5,432,1
255,418,31,31,30,0,1,15,33,1
255,427,7,7,0,1,1,0,2380,1
255,432,4,4,1,1,1,5,70,1
255,472,3,3,0,1,1,5,1233,1
255,481,8,8,5,0,1,1,1,1
255,457,31,31,6,1,0,0,2381,1
255,445,31,31,1,1,1,7,1,1
255,476,4,4,0,1,1,11,2382,1
255,459,59,59,9,0,1,1,17,1
255,480,37,37,1,2,1,5,448,1
255,452,1,1,0,1,1,0,2383,1
255,465,41,41,2,0,0,3,177,1
255,377,68,68,9,0,1,1,50,1
255,458,6,6,5,0,1,1,1,1
256,458,4,4,11,1,1,5,251,0
256,450,66,66,5,1,1,8,969,0
256,467,14,14,5,0,1,0,2384,0
256,298,31,31,1,0,0,1,68,0
256,335,31,31,9,0,1,1,2385,0
256,386,62,62,14,1,1,5,319,0
256,458,36,36,0,0,0,1,117,0
256,453,89,89,7,0,1,0,172,0
256,476,39,39,17,1,1,0,2386,0
256,460,12,12,1,0,1,12,122,0
256,456,39,39,10,1,1,0,152,0
256,450,89,89,2,2,1,1,2387,0
256,463,111,111,9,1,0,0,2279,0
256,480,9,9,9,1,1,14,7,0
256,473,32,32,2,0,0,1,17,0
256,452,6,6,10,0,0,1,18,0
256,472,4,4,7,1,1,12,2388,0
256,455,46,46,8,2,1,15,2389,0
256,456,6,6,1,1,1,0,92,0
256,459,46,46,8,0,1,0,2390,0
256,464,47,47,11,1,1,0,33,0
256,427,12,12,0,1,1,0,2391,0
256,475,28,28,1,0,0,6,643,0
256,401,12,12,8,1,1,7,7,2
256,441,51,51,1,1,0,12,11,2
256,466,31,31,49,1,1,7,11,2
256,473,12,12,1,0,0,1,11,2
256,409,12,12,2,1,1,5,7,2
256,377,31,31,1,0,1,1,7,2
256,464,12,12,14,0,0,1,7,2
256,464,23,23,6,1,1,0,11,2
256,451,0,0,1,0,0,6,11,3
256,278,123,123,8,0,1,0,11,3
256,438,12,12,1,0,2,5,7,3
256,442,46,46,8,0,1,1,11,3
256,440,75,75,2,0,1,1,11,3
256,298,8,8,10,0,0,1,11,3
256,476,46,46,8,0,1,1,11,3
256,456,48,48,6,0,0,0,11,3
256,461,59,59,1,1,0,12,11,3
256,467,10,10,2,0,1,1,11,3
256,332,47,47,22,0,1,15,11,3
256,474,59,59,15,1,1,5,11,3
256,312,4,4,1,0,1,1,11,3
256,456,46,46,9,0,0,12,11,3
256,441,28,28,1,1,0,0,7,3
256,481,31,31,1,0,1,6,7,3
256,474,21,21,10,1,1,7,11,3
256,469,47,47,1,0,1,0,11,3
256,449,1,1,5,0,1,15,11,3
256,460,8,8,6,1,1,7,11,3
256,389,20,20,2,1,1,0,7,3
256,466,8,8,14,0,1,15,11,3
256,454,23,23,21,0,1,15,11,3
256,463,12,12,1,0,1,18,7,2
256,454,12,12,1,0,0,1,7,2
256,456,0,0,44,1,1,0,7,2
256,466,12,12,1,0,1,1,7,2
256,14,12,12,1,0,2,1,7,2
256,251,12,12,1,1,1,0,7,2
256,451,12,12,18,0,1,15,7,2
256,458,12,12,7,0,0,6,7,2
256,468,12,12,1,1,1,0,7,2
256,299,12,12,1,1,1,5,7,2
256,456,39,39,1,1,1,5,6,1
256,335,90,90,1,1,1,12,2392,1
256,427,8,8,5,0,1,0,2393,1
256,468,31,31,1,0,1,1,1,1
256,479,4,4,12,1,1,5,339,1
256,458,46,46,1,0,1,1,1,1
256,427,0,0,12,2,1,5,54,1
256,479,21,21,7,1,1,5,6,1
256,421,61,61,6,1,1,5,33,1
256,460,31,31,1,1,1,0,2394,1
256,332,77,77,2,0,1,0,539,1
256,481,23,23,1,1,1,0,50,1
256,475,12,12,2,1,1,0,314,1
256,472,20,20,2,1,1,7,45,1
256,427,15,15,9,0,0,3,2395,1
256,290,19,19,2,1,1,0,1690,1
256,348,78,78,9,1,1,0,2396,1
256,481,46,46,8,0,1,5,226,1
256,462,15,15,2,1,1,5,1257,1
256,481,53,53,9,1,1,8,119,1
256,450,12,12,0,1,1,0,2397,1
256,466,20,20,1,1,1,6,2398,1
256,298,12,12,0,1,1,5,33,1
256,427,32,32,1,1,0,9,6,1
256,465,28,28,1,0,0,0,50,1
256,441,35,35,1,2,1,0,6,1
256,480,31,31,9,1,1,12,2399,1
256,390,10,10,2,1,1,5,1331,1
256,332,41,41,1,0,0,6,2400,1
256,474,32,32,9,0,1,0,1,1
256,9,12,12,5,0,1,1,40,1
257,474,68,68,9,0,0,0,1,0
257,428,37,37,9,1,1,0,2401,0
257,412,78,78,13,1,0,5,332,0
257,446,46,46,2,1,0,5,33,0
257,455,48,48,50,2,0,1,1012,0
257,417,53,53,8,0,1,0,2402,0
257,332,23,23,1,1,1,0,28,0
257,414,20,20,13,1,1,5,1,0
257,445,0,0,0,0,1,5,122,0
257,355,12,12,8,0,1,1,18,0
257,466,57,57,9,0,1,0,122,0
257,332,12,12,6,0,0,7,664,0
257,435,48,48,1,0,1,0,291,0
257,436,1,1,6,1,0,11,74,0
257,414,12,12,27,1,1,8,66,0
257,449,119,119,8,0,1,1,91,0
257,456,3,3,1,1,0,0,585,0
257,479,12,12,1,0,1,1,1,0
257,14,12,12,1,0,0,1,252,0
257,354,23,23,0,1,1,5,54,0
257,481,6,6,1,0,0,1,2403,0
257,427,31,31,11,0,0,0,17,0
257,469,81,81,5,1,1,14,2404,0
257,364,8,8,11,0,1,0,1,0
257,436,1,1,5,0,1,0,332,0
257,303,0,0,2,1,0,7,59,0
257,461,45,45,9,0,1,1,18,0
257,327,26,26,6,1,1,0,2405,0
257,441,67,67,11,0,0,1,1,0
257,261,24,24,0,1,1,12,2406,0
257,381,78,78,9,1,1,13,42,0
257,404,12,12,7,1,0,5,7,2
257,430,12,12,1,1,0,0,7,2
257,414,10,10,26,0,0,6,7,2
257,421,99,99,1,1,1,0,7,2
257,313,4,4,11,1,0,7,7,2
257,454,9,9,2,1,1,0,11,2
257,239,8,8,10,1,1,5,155,2
257,337,62,62,1,2,0,0,7,2
257,462,48,48,6,0,1,1,7,2
257,427,89,89,1,0,0,1,11,3
257,318,16,16,6,0,0,16,11,3
257,453,10,10,1,1,0,18,11,3
257,457,12,12,1,1,1,0,7,3
257,436,31,31,0,0,1,1,11,3
257,446,93,93,9,1,0,7,11,3
257,458,31,31,12,0,1,1,11,3
257,418,47,47,1,0,0,0,11,3
257,445,6,6,5,0,1,15,11,3
257,317,145,145,11,1,1,0,11,3
257,445,160,160,8,1,1,7,11,3
257,272,20,20,1,0,0,1,11,3
257,466,15,15,1,1,0,7,11,3
257,351,1,1,6,0,0,0,11,3
257,453,20,20,1,1,0,0,11,3
257,459,46,46,8,0,1,15,11,3
257,455,12,12,1,1,0,7,11,3
257,341,12,12,2,1,1,5,11,3
257,481,3,3,0,1,1,7,11,3
257,459,31,31,2,1,0,7,11,3
257,476,3,3,1,2,1,0,11,3
257,446,17,17,1,1,0,6,11,3
257,460,57,57,1,0,1,0,11,3
257,14,48,48,1,1,2,0,7,2
257,414,12,12,1,0,1,1,7,2
257,165,12,12,1,1,2,0,7,2
257,460,78,78,8,0,1,1,1,1
257,439,11,11,1,0,0,1,117,1
257,466,7,7,1,0,0,2,1493,1
257,290,66,66,1,0,0,12,378,1
257,465,82,82,9,0,1,1,2407,1
257,469,75,75,1,0,0,6,2408,1
257,391,121,121,2,0,0,1,2409,1
257,332,58,58,0,1,0,0,499,1
257,469,1,1,1,0,0,1,1,1
257,375,91,91,1,1,1,8,1508,1
257,403,6,6,21,1,1,18,2410,1
257,421,1,1,1,1,1,5,1,1
257,481,34,34,13,1,1,12,252,1
257,476,41,41,2,0,1,6,2411,1
257,458,68,68,2,1,1,6,2412,1
257,434,19,19,5,0,1,12,2413,1
257,302,4,4,1,0,0,14,629,1
257,440,21,21,11,1,1,12,252,1
257,413,3,3,11,2,1,12,2414,1
257,459,35,35,9,0,1,1,1,1
257,278,8,8,1,1,1,7,2415,1
257,426,31,31,11,0,1,1,1,1
257,469,10,10,11,0,1,1,608,1
257,479,48,48,6,2,1,1,2416,1
257,473,31,31,18,2,1,1,2417,1
257,468,54,54,10,1,1,0,1870,1
257,465,31,31,12,0,1,6,2418,1
257,457,67,67,9,0,1,3,2419,1
257,39,27,27,1,7,2,0,2420,1
258,427,142,142,1,0,1,19,83,0
258,475,134,134,1,0,0,0,435,0
258,298,20,20,33,1,1,0,2421,0
258,464,8,8,0,0,1,1,2422,0
258,481,38,38,14,1,1,5,503,0
258,441,46,46,8,1,1,5,18,0
258,454,12,12,1,1,1,7,2423,0
258,290,62,62,11,0,1,5,52,0
258,464,46,46,8,1,1,2,156,0
258,440,68,68,2,0,1,10,0,0
258,483,23,23,5,1,1,16,251,0
258,457,10,10,11,1,1,9,50,0
258,459,12,12,1,0,1,1,37,0
258,476,50,50,9,0,1,0,92,0
258,480,119,119,1,0,0,1,639,0
258,480,119,119,1,0,1,0,46,0
258,451,78,78,1,0,1,1,46,0
258,479,49,49,2,1,1,12,122,0
258,451,194,194,10,1,1,0,2424,0
258,468,80,80,14,1,1,7,17,0
258,450,61,61,1,0,1,0,128,0
258,282,4,4,1,1,1,0,133,0
258,476,39,39,1,1,1,0,1364,0
258,475,9,9,1,1,1,0,641,0
258,469,33,33,5,1,1,8,231,0
258,202,78,78,11,0,1,0,120,0
258,481,46,46,1,1,1,9,2425,0
258,476,18,18,6,1,1,5,2426,0
258,417,12,12,1,0,1,0,92,0
258,482,12,12,0,1,0,8,42,0
258,473,31,31,6,1,1,0,63,0
258,472,66,66,1,1,1,7,491,0
258,427,62,62,1,0,1,0,18,0
258,457,55,55,1,0,1,0,122,0
258,475,107,107,2,0,1,15,1,0
258,475,31,31,11,0,1,1,156,0
258,353,51,51,11,0,1,0,2427,0
258,484,46,46,8,1,1,18,33,0
258,443,68,68,1,0,1,1,75,0
258,464,46,46,8,0,1,5,251,0
258,436,28,28,6,1,1,12,7,2
258,332,64,64,9,1,1,7,7,2
258,421,0,0,1,0,1,1,11,2
258,467,31,31,2,1,1,18,7,2
258,479,12,12,1,2,0,9,7,2
258,472,12,12,11,1,0,9,11,3
258,459,33,33,5,1,1,15,11,3
258,484,89,89,0,0,1,1,11,3
258,482,35,35,5,1,1,7,11,3
258,475,3,3,2,2,1,7,11,3
258,438,12,12,36,2,2,10,11,3
258,467,12,12,1,2,1,7,11,3
258,476,78,78,6,0,1,1,11,3
258,459,49,49,0,0,1,1,11,3
258,467,36,36,6,2,1,2,11,3
258,459,9,9,1,0,0,2,11,3
258,446,10,10,11,1,1,7,11,3
258,465,135,135,8,1,1,7,11,3
258,427,89,89,9,0,1,0,11,3
258,218,31,31,11,1,0,0,11,3
258,332,12,12,9,1,1,15,11,3
258,329,32,32,11,0,1,5,11,3
258,482,49,49,0,1,1,0,11,3
258,449,12,12,1,1,1,5,11,3
258,463,12,12,13,0,1,0,11,3
258,485,36,36,1,1,0,7,11,3
258,444,48,48,10,1,1,12,11,3
258,441,145,145,11,1,1,7,66,3
258,481,3,3,2,1,1,0,11,3
258,426,12,12,11,1,1,8,11,3
258,473,6,6,1,1,0,8,11,3
258,313,34,34,6,1,0,7,11,3
258,476,19,19,11,0,1,1,11,3
258,332,64,64,1,1,1,0,11,3
258,474,31,31,7,1,0,1,11,3
258,446,1,1,1,1,0,7,11,3
258,436,23,23,1,0,0,2,11,3
258,430,44,44,34,0,1,1,11,3
258,298,20,20,9,0,1,1,11,3
258,453,26,26,1,1,0,9,11,3
258,196,0,0,26,1,1,10,11,3
258,332,59,59,39,0,1,15,11,3
258,332,31,31,2,0,1,15,11,3
258,442,23,23,1,0,1,15,11,3
258,472,41,41,1,0,1,15,11,3
258,421,23,23,11,1,1,0,11,3
258,472,39,39,26,1,1,5,11,3
258,401,12,12,1,1,2,11,7,2
258,460,12,12,10,1,1,5,7,2
258,381,12,12,1,1,1,6,7,2
258,290,12,12,1,0,2,1,7,2
258,332,12,12,15,1,1,5,7,2
258,441,12,12,1,1,1,0,7,2
258,467,12,12,1,0,1,0,7,2
258,472,12,12,2,0,1,0,7,2
258,14,81,81,1,1,1,0,7,2
258,472,12,12,1,0,1,1,7,2
258,484,39,39,1,1,1,0,7,2
258,439,12,12,11,0,1,15,7,2
258,484,12,12,1,0,1,1,7,2
258,438,31,31,6,1,1,0,52,1
258,479,12,12,13,1,1,0,2428,1
258,290,68,68,0,1,1,0,618,1
258,480,91,91,1,1,1,5,15,1
258,435,14,14,6,0,1,1,6,1
258,272,9,9,9,1,0,12,2429,1
258,407,59,59,15,0,1,1,1,1
258,332,10,10,1,1,1,0,608,1
258,480,3,3,0,1,1,0,423,1
258,459,11,11,2,0,1,12,40,1
258,404,37,37,13,0,1,0,17,1
258,456,31,31,11,1,1,5,59,1
258,475,12,12,5,1,1,0,618,1
258,414,145,145,1,2,1,7,1120,1
258,481,66,66,7,1,1,12,122,1
258,451,47,47,11,0,1,0,774,1
258,409,145,145,1,1,1,12,59,1
258,462,62,62,14,1,1,5,1424,1
258,454,32,32,11,1,0,6,2430,1
258,424,23,23,2,1,1,7,59,1
258,473,32,32,2,1,1,5,127,1
258,464,12,12,8,0,1,1,1,1
258,475,18,18,1,1,1,8,1,1
258,483,26,26,1,0,1,1,50,1
258,445,41,41,1,2,1,1,1654,1
258,290,1,1,6,1,1,7,2431,1
258,480,10,10,2,1,1,12,49,1
258,479,15,15,1,1,1,5,182,1
258,476,46,46,1,1,1,0,50,1
258,439,3,3,1,0,1,12,2432,1
258,454,1,1,14,1,1,0,18,1
258,453,9,9,20,0,1,21,122,1
258,435,62,62,1,0,1,0,141,1
258,421,23,23,1,0,1,1,33,1
258,463,8,8,2,0,1,0,46,1
258,461,68,68,1,1,0,10,2433,1
258,473,59,59,11,0,1,5,50,1
258,460,36,36,1,0,1,0,50,1
